Date,Open,High,Low,Close,Volume
2019-02-12,40.693009943062364,40.90831540610889,40.597315786984844,40.88199996948242,89134000
2019-02-13,41.00161657355029,41.26237631491163,40.64994829285385,40.7121467590332,89960800
2019-02-14,40.5997176700714,40.97052118369501,40.52077134609879,40.860477447509766,87342800
2019-02-15,40.96811536896374,41.07576808073756,40.609270562812235,40.769554138183594,98507200
2019-02-19,40.59970252008703,41.01356916978629,40.54707165707809,40.89155960083008,75891200
2019-02-20,40.953768062081025,41.463328928356844,40.90592281110477,41.154720306396484,104457600
2019-02-21,41.09969224491455,41.23605137212682,40.740847441234315,40.92266082763672,68998800
2019-02-22,41.047063506233734,41.38676949992422,40.9992182600049,41.37959289550781,75652800
2019-02-25,41.66427844995689,42.07335951698332,41.61403856698182,41.68102264404297,87493600
2019-02-26,41.55662705711392,41.937001717652244,41.427440868399195,41.70494842529297,68280800
2019-02-27,41.437014272296885,41.865234204574406,41.3221812873632,41.83413314819336,111341600
2019-02-28,41.70256689790694,41.84371169320655,41.367642775589275,41.422664642333984,112861600
2019-03-01,41.6929859027658,41.90111474377129,41.36045649397887,41.858055114746094,103544800
2019-03-04,42.0303029662159,42.523115990828586,41.6188272339384,42.068580627441406,109744800
2019-03-05,42.09010860173263,42.10446181147463,41.75518455619896,41.99202346801758,78949600
2019-03-06,41.7862988377152,41.982469167240126,41.61166197997791,41.75041580200195,83241600
2019-03-07,41.59490230920846,41.7312651068863,41.15232917629115,41.26715850830078,99185600
2019-03-08,40.74564121022977,41.40352348189286,40.54947092614344,41.3652458190918,95997600
2019-03-11,41.98246548689231,42.85086772826256,41.94897343970943,42.79823684692383,128044000
2019-03-12,43.0613945475239,43.700138128602354,42.91067849849249,43.27909469604492,129870400
2019-03-13,43.59966063135158,43.85085282185103,43.281484343433554,43.47047805786133,124130000
2019-03-14,43.99438111199851,44.04223001659465,43.67381389321422,43.953712463378906,94318000
2019-03-15,44.22165894635413,44.814948216738216,43.95611354846151,44.52547836303711,156171600
2019-03-18,44.44891649745156,45.06852106720787,44.446521862203355,44.98000717163086,104879200
2019-03-19,45.05895441234656,45.212061406706034,44.47762384055318,44.62355422973633,126585600
2019-03-20,44.551795921259654,45.331687953217426,44.19295096923774,45.013511657714844,124140800
2019-03-21,45.45846632882717,46.96800640409748,45.4082264439913,46.67136001586914,204136800
2019-03-22,46.73116287352038,47.29335453951794,45.640275228345565,45.70486831665039,169630800
2019-03-25,45.81492412687306,45.92736248979767,44.64030790519113,45.152259826660156,175381200
2019-03-26,45.85080108764559,46.14266184225436,44.15705304708854,44.68574905395508,199202000
2019-03-27,45.15465346713009,45.39627440466589,44.62834830248575,45.087669372558594,119393600
2019-03-28,45.202490423679315,45.3484208136936,44.862784392083164,45.14746856689453,83121600
2019-03-29,45.413016447400935,45.472823927790444,45.10440780439011,45.44172286987305,94256000
2019-04-01,45.84601474255478,45.855582331740166,45.06612663622492,45.75032424926758,111448000
2019-04-02,45.714440695068994,46.52064793996285,45.704873105230924,46.41538619995117,91062800
2019-04-03,46.23118576624114,47.00868306890755,46.207261312169265,46.73357009887695,93087200
2019-04-04,46.59959793991464,46.97758167937359,46.20487000301009,46.81490707397461,76457200
2019-04-05,46.996711099641466,47.15221271815539,46.872310534902006,47.12828826904297,74106400
2019-04-08,46.98955062872231,47.90101623733545,46.97041179293278,47.86991882324219,103526800
2019-04-09,47.922538232533284,48.527789624287095,47.66177485141358,47.72636795043945,143072800
2019-04-10,47.5301942573297,48.02301091221339,47.41057930864462,47.994300842285156,86781200
2019-04-11,48.04933044635173,48.08521347387526,47.47278546841466,47.594791412353516,83603200
2019-04-12,47.654603208931675,47.87947993607481,46.939308026197594,47.57565689086914,111042800
2019-04-15,47.50627950340221,47.810102533826864,47.36991669237575,47.66177749633789,70146400
2019-04-16,47.71679719689231,48.17372352909881,47.50148809786507,47.66655731201172,102785600
2019-04-17,47.73593794288261,48.65458363520854,47.51345586333893,48.59477615356445,115627200
2019-04-18,48.59238153452908,48.83878806695745,48.448845768750054,48.769412994384766,96783200
2019-04-22,48.523012562413044,49.027787917136294,48.40578856948395,48.92970275878906,77758000
2019-04-23,48.905777299189424,49.7000224914173,48.7789857167515,49.63542938232422,93292000
2019-04-24,49.60671747790951,49.87465382624778,49.53255678509153,49.55887222290039,70162400
2019-04-25,49.47992653441548,49.70240861567944,49.07084175064887,49.1091194152832,74172800
2019-04-26,49.01820769356134,49.042132144995094,48.35314882772133,48.874671936035156,74596400
2019-04-29,48.89859357684603,49.27418629872509,48.76941102781814,48.94883346557617,88818800
2019-04-30,48.57802690966953,48.65936420628047,47.63306945693711,48.00626754760742,186139600
2019-05-01,50.20957154101496,51.508588118959366,50.054069919017955,50.36267852783203,259309200
2019-05-02,50.200000394810985,50.872235817097604,49.79091931771346,50.03493118286133,127985200
2019-05-03,50.45119496468051,50.67846264636448,50.29330234990099,50.65693283081055,83569600
2019-05-06,48.872278910414465,49.960775780044735,48.68328887915453,49.87465286254883,129772400
2019-05-07,49.25265726776047,49.62106973967451,48.04454543751767,48.530181884765625,155054800
2019-05-08,48.300515430411565,49.123466871841444,48.26463240549515,48.53974533081055,105358000
2019-05-09,47.941667493466504,48.24788145423534,47.04695005980313,48.01822280883789,139634400
2019-05-10,47.41064969242825,47.7540678155775,46.29394807282086,47.35301208496094,164834800
2019-05-13,45.078778004863665,45.50384293994721,43.91164316504931,44.60087585449219,229722400
2019-05-14,44.76657521425145,45.55667085828681,44.52642407249515,45.306915283203125,146118800
2019-05-15,44.73296126111396,46.048988699608614,44.672923466199215,45.84966278076172,106178800
2019-05-16,45.60711251285755,46.22189896136479,45.35014898548038,45.6479377746582,132125600
2019-05-17,44.89145799493417,45.844858465816024,44.850632734358356,45.388572692871094,131516400
2019-05-20,44.07253951220514,44.27186540389405,43.294448476934484,43.96927261352539,154449200
2019-05-21,44.480804080096796,45.14842410077408,44.355924434207004,44.81221389770508,113459200
2019-05-22,44.346314150465695,44.598473601720784,43.83959505554171,43.89482879638672,118994400
2019-05-23,43.17918605404062,43.35689559500795,42.70128385170774,43.145565032958984,146118800
2019-05-24,43.27523949265052,43.741133342206446,42.895800209655654,42.979854583740234,94858800
2019-05-28,42.96784799476519,43.36890001918463,42.72529662605627,42.80214309692383,111792800
2019-05-29,42.36747948289385,43.071124491062065,42.2666164062,42.598026275634766,113924800
2019-05-30,42.73490009226382,43.04229329759993,42.42750688692771,42.81895446777344,84873600
2019-05-31,42.32184270333962,42.74451113812914,42.024057576373885,42.043270111083984,108174400
2019-06-03,42.17054681734326,42.727695624920145,40.89054064456149,41.61819839477539,161584400
2019-06-04,42.13212054974457,43.18638400690421,41.91118191989877,43.14075469970703,123872000
2019-06-05,44.25505688634798,44.42556582774163,43.500982366419116,43.83719253540039,119093600
2019-06-06,43.96688857605046,44.54084988154831,43.743546021838405,44.480812072753906,90105200
2019-06-07,44.79059892540007,46.089817794904704,44.61288938289408,45.66474914550781,122737600
2019-06-10,46.06339647229206,46.9183340723606,46.01776716255535,46.248313903808594,104883600
2019-06-11,46.79585228427966,47.069624443137606,46.49326316062056,46.783843994140625,107731600
2019-06-12,46.577314949802876,47.06242130029933,46.44283089170463,46.634952545166016,73012800
2019-06-13,46.75743483635723,47.259349931934366,46.49327073235591,46.62535095214844,86698400
2019-06-14,46.000958861346966,46.49086565193816,45.70076988896076,46.286739349365234,75046000
2019-06-17,46.32515720549366,46.81987167221263,46.14984788508107,46.56290817260742,58676400
2019-06-18,47.081647116842475,48.09988593799159,46.87992097277521,47.65800857543945,106204000
2019-06-19,47.953391822995805,48.001424996498194,47.3842346282757,47.51871871948242,84496800
2019-06-20,48.1190817756105,48.17671936723396,47.55712899884004,47.90054702758789,86056000
2019-06-21,47.74205533137628,48.23436598340896,47.58595486567917,47.73725128173828,191202400
2019-06-24,47.679616143391534,48.06866356701845,47.59076137478577,47.68922424316406,72881600
2019-06-25,47.653202379709434,47.852528321808336,46.89912773419168,46.966373443603516,84281200
2019-06-26,47.49470918375334,48.26799642774782,47.393846108156275,47.982215881347656,104270000
2019-06-27,48.09987271330515,48.40726955971286,47.926967254798505,47.96779251098633,83598800
2019-06-28,47.71324098820172,47.910166740742824,47.321797004880196,47.53072738647461,124442400
2019-07-01,48.79151720788642,49.10851854004472,48.18633517839463,48.40247344970703,109012000
2019-07-02,48.36885058045973,48.7819109078006,48.35684228844312,48.685848236083984,67740800
2019-07-03,48.817926271770226,49.09650248975477,48.67623797042864,49.089298248291016,45448000
2019-07-05,48.83474336935479,49.25020388004415,48.72667240803768,49.04607391357422,69062000
2019-07-08,48.22475197636059,48.36644027578619,47.64839068055923,48.0350341796875,101354400
2019-07-09,47.83811534810115,48.39286399948066,47.744456532471055,48.328025817871094,82312000
2019-07-10,48.47452111291263,48.926002876430864,48.40487521294406,48.80592727661133,71588400
2019-07-11,48.82513958637521,49.08450332051518,48.44089986738066,48.450504302978516,80767200
2019-07-12,48.61861246481315,48.99084757881,48.55857466140774,48.8227424621582,70380800
2019-07-15,49.012457455369805,49.43992629757832,48.99084472686203,49.281429290771484,67789600
2019-07-16,49.132525047983556,49.49755583798557,48.87076116249439,49.11091232299805,67467200
2019-07-17,49.002860074916335,49.252615746158796,48.81554240538023,48.834754943847656,56430000
2019-07-18,48.99084398478306,49.442329405883534,48.91879789309862,49.389495849609375,74162400
2019-07-19,49.42071239377778,49.59122135314634,48.59699556073013,48.65222930908203,83717200
2019-07-22,48.90678438671772,49.76652601648886,48.89717995224468,49.76412582397461,89111600
2019-07-23,50.06191277497595,50.16998006484622,49.780932691130964,50.153167724609375,73420800
2019-07-24,49.872195467452855,50.22761819035757,49.75211987659433,50.11234664916992,59966400
2019-07-25,50.165188021994986,50.24924241446475,49.64646050916756,49.71610641479492,55638400
2019-07-26,49.82656591618786,50.3669060724439,49.744915394257944,49.889007568359375,70475600
2019-07-29,50.06191548357835,50.58544328543427,50.05711143404849,50.354896545410156,86693600
2019-07-30,50.13395556373154,50.470169391218484,49.7857371096046,50.13875961303711,135742800
2019-07-31,51.973520210453195,53.162267870594626,50.74394728765502,51.161808013916016,277125600
2019-08-01,51.36832985092455,52.36015527944191,49.64885039077765,50.05470275878906,216071600
2019-08-02,49.35827056979247,49.574405160935726,48.42168245561687,48.995643615722656,163448400
2019-08-05,47.54753718255376,47.706034188848406,46.248318317231906,46.43083190917969,209572000
2019-08-06,47.14407522853601,47.566743629664266,46.59893105085319,47.30978012084961,143299200
2019-08-07,46.92794393689847,47.924569888809515,46.546104432236135,47.79969024658203,133457600
2019-08-08,48.078259497324076,48.877963266557416,47.88373765212976,48.853946685791016,108038000
2019-08-09,48.52610700164048,48.878057823779244,48.041566775697305,48.451377868652344,98478800
2019-08-12,48.121130523073816,48.70691717697548,48.00783029944551,48.32844543457031,89927600
2019-08-13,48.45859880221135,51.13922446440153,48.32842241741401,50.37505340576172,188874000
2019-08-14,48.97449310943622,49.765181604809555,48.837085060267704,48.87565612792969,146189600
2019-08-15,49.04679746685909,49.45178251451384,48.1331644413679,48.63216781616211,108909600
2019-08-16,49.24447863840681,49.938743078281775,49.13841005138823,49.779640197753906,110481600
2019-08-19,50.772813862693,51.281458201897074,50.63058722259302,50.70772933959961,97654400
2019-08-20,50.835498157263025,51.43092560223709,50.700503116487184,50.71014404296875,107537200
2019-08-21,51.34414318038667,51.50324237848759,51.00906488637231,51.259769439697266,86141600
2019-08-22,51.39236032291388,51.69368988653307,50.80416442619492,51.21638488769531,89014800
2019-08-23,50.48594503853439,51.11753413497635,48.45378077463354,48.849124908447266,187272000
2019-08-26,49.625361851143225,49.945976938742,49.43251020046901,49.7772331237793,104174400
2019-08-27,50.107476358341,50.27381081864331,49.06367060569952,49.21554183959961,103493200
2019-08-28,49.201083876146804,49.591605744133744,49.013054556128004,49.54580307006836,63755200
2019-08-29,50.26177108180153,50.45944504062783,49.81821484810171,50.38471221923828,83962000
2019-08-30,50.66194346534093,50.73185031351082,49.9483933597934,50.31963348388672,84573600
2019-09-03,49.7627674264787,49.895353169440305,49.23001882067758,49.5867919921875,80092000
2019-09-04,50.23525274929369,50.49801123909702,49.9773165623172,50.428104400634766,76752400
2019-09-05,51.10548610990879,51.580381723216085,50.98736361498107,51.41404724121094,95654800
2019-09-06,51.599663951696215,51.68885630599871,51.228423950445226,51.40922164916992,77449200
2019-09-09,51.79011327705141,52.17581658536241,50.8813059720828,51.62860107421875,109237600
2019-09-10,51.55386742566336,52.25777277521614,51.03558209886543,52.238487243652344,127111600
2019-09-11,52.568741804293104,53.92834038150594,52.48677738352916,53.899410247802734,177158400
2019-09-12,54.19110916164671,54.58163109690055,53.723445092923804,53.77888870239258,128906800
2019-09-13,53.03399553571428,53.22443417394161,52.31562698975631,52.732666015625,159053200
2019-09-16,52.48676875875157,53.065323519343025,52.44578839427295,53.0098762512207,84632400
2019-09-17,53.024358794438605,53.23167366775572,52.82186254541924,53.20274353027344,73274800
2019-09-18,53.28953502392515,53.72104105894379,52.89901305030091,53.70175552368164,101360000
2019-09-19,53.51854052991049,53.940401924643595,53.12319628426561,53.26542663574219,88242400
2019-09-20,53.36666263412895,53.65111592552939,52.42410304549557,52.486778259277344,221652400
2019-09-23,52.780884587682145,52.99543108561722,52.467501112026355,52.725440979003906,76662000
2019-09-24,53.28229223810173,53.634246745759036,52.35660880961368,52.474727630615234,124763200
2019-09-25,52.684450895283376,53.395587784739725,52.34455033403297,53.28228759765625,87613600
2019-09-26,53.033993950749554,53.260594331618776,52.751949969775765,53.007476806640625,75334000
2019-09-27,53.164164427232905,53.26541437560279,52.378298419844214,52.74953842163086,101408000
2019-09-30,53.250949348382434,54.138065335435286,53.22443220446224,53.99101638793945,103909600
2019-10-01,54.25619323286931,55.015542199716855,54.04646537248146,54.140480041503906,139223200
2019-10-02,53.77165725173804,53.89701137983922,52.534999548530294,52.78329849243164,138449200
2019-10-03,52.6555323429582,53.26542677356559,51.860025224931825,53.2316780090332,114426000
2019-10-04,54.39359048107541,54.83955961178945,53.97172918166322,54.723846435546875,138478800
2019-10-07,54.54547745750485,55.42776769120126,54.44181816701661,54.73591613769531,122306000
2019-10-08,54.43699823982986,54.97697849176049,54.07781205712704,54.09468460083008,111820000
2019-10-09,54.72868728637695,54.91189436001317,54.39360891641107,54.72868728637695,74770400
2019-10-10,54.945636920902395,55.55070904691315,54.79376932006951,55.46633529663086,113013600
2019-10-11,56.15576543400682,57.28635431760764,56.001484875630204,56.94163513183594,166795600
2019-10-14,56.62585954533267,57.40449791567805,56.57041592633712,56.85969161987305,96427600
2019-10-15,56.985028903214996,57.288767739778834,56.6210241617373,56.72709274291992,87360000
2019-10-16,56.25702517658655,56.70781672221334,56.21604479577313,56.49808883666992,73903200
2019-10-17,56.67164651111575,56.92717336414667,56.293178533986655,56.71744918823242,67585200
2019-10-18,56.55111155348271,57.27189307370534,56.478791734602176,56.98984909057617,97433600
2019-10-21,57.2574438748216,58.093935103206974,57.209231876534595,57.97822189331055,87247200
2019-10-22,58.134910101720735,58.3856146765989,57.763670024778484,57.84563446044922,82293600
2019-10-23,58.36149979091092,58.63631215135406,58.149362643081595,58.62184524536133,75828800
2019-10-24,58.94246820770864,59.012378721892325,58.29159712735194,58.71828079223633,69275200
2019-10-25,58.61703767772061,59.47763299050586,58.54954015037821,59.44147491455078,73477200
2019-10-28,59.64397981995734,60.08512682945404,59.47523596673622,60.03691482543945,96572800
2019-10-29,60.01761606827048,60.20564541734881,58.474810209592064,58.648372650146484,142839600
2019-10-30,59.002731607403064,59.13290802494192,58.14695868021319,58.641136169433594,124522000
2019-10-31,59.60057733000732,60.06582840250185,57.194759487710684,59.96699142456055,139162000
2019-11-01,60.15502027808922,61.695416820540515,60.063418594376806,61.66890335083008,151125200
2019-11-04,62.03289900370376,62.15825679620855,61.56282935184472,62.073883056640625,103272000
2019-11-05,61.96541003698359,62.24022613693802,61.789438275796364,61.98469924926758,79897600
2019-11-06,61.89790737699547,62.07147348977056,61.560419756787894,62.011207580566406,75864400
2019-11-07,62.56008333369248,62.94936497063916,62.40775605744237,62.7269172668457,94940400
2019-11-08,62.54798395746547,62.97111191329112,62.10309602079213,62.89857864379883,69986400
2019-11-11,62.45368683680249,63.46194361198176,62.448853744820155,63.396663665771484,81821200
2019-11-12,63.23948171339895,63.53930306047333,63.08716187317902,63.33861541748047,87388800
2019-11-13,63.13792304036505,64.02044526846922,63.123416391698605,63.945491790771484,102734400
2019-11-14,63.771424591526475,64.04464552488129,63.37247687078284,63.50304412841797,89182800
2019-11-15,63.75450903380641,64.26226412261309,63.59251558460841,64.25743103027344,100206400
2019-11-18,64.26707764289107,64.66119222217237,63.88747709374244,64.58140563964844,86703200
2019-11-19,64.7748408709178,64.79902108588207,64.16795953427855,64.38556671142578,76167200
2019-11-20,64.20421477742119,64.33477463328865,62.96142426063342,63.63601303100586,106234400
2019-11-21,63.756901319887945,63.83427503600519,63.1500127634116,63.35070037841797,121395200
2019-11-22,63.49095218325043,63.63360586313054,63.06782423523173,63.29510498046875,65325200
2019-11-25,63.51994190170359,64.42181122091748,63.47400172267781,64.4048843383789,84020400
2019-11-26,64.54271636108388,64.59590987369745,63.469179927438624,63.901981353759766,105207600
2019-11-27,64.2138808016992,64.79417634141542,64.14860087392508,64.76032257080078,65235600
2019-11-29,64.4605078528704,64.79900866116844,64.29125375933928,64.61766815185547,46617600
2019-12-02,64.62252267464292,64.85947700842017,63.69890031541456,63.870567321777344,94487200
2019-12-03,62.456105483508075,62.75108641978778,61.96769757012562,62.731746673583984,114430400
2019-12-04,63.12342606957862,63.66502737953128,63.029125460025554,63.28541946411133,67181600
2019-12-05,63.781095971846014,64.28885095304722,63.52480193558771,64.2138900756836,74424400
2019-12-06,64.67329323847352,65.52438218840273,64.6297659007449,65.45426177978516,106075600
2019-12-09,65.28258170328826,65.47600862349609,64.05188502996313,64.53787994384766,128042400
2019-12-10,64.94408288111636,65.2995105763633,64.2815805327648,64.91506958007812,90420400
2019-12-11,64.99484891870932,65.54854394773184,64.91989543978755,65.46875,78756800
2019-12-12,64.74581395457803,65.90155715077746,64.63459384364013,65.63558959960938,137310400
2019-12-13,65.63559036483228,66.5640528807458,65.50744336760692,66.52778625488281,133587600
2019-12-16,66.97509482084416,67.89147092794869,66.97026173028081,67.6666030883789,128186000
2019-12-17,67.59649818434546,68.12842598196593,67.41031718322796,67.79959869384766,114158400
2019-12-18,67.65211804424749,68.15987310860368,67.48770436741339,67.63761138916016,116028400
2019-12-19,67.57957259640823,67.9857736232218,67.44659248913786,67.7052993774414,98369200
2019-12-20,68.23964460147937,68.34119115362526,67.35228180431963,67.56505584716797,275978000
2019-12-23,67.82861527115676,68.7280646445046,67.78992840384697,68.66761779785156,98572000
2019-12-24,68.83444884230103,68.88280926913254,68.40648784202634,68.73289489746094,48478800
2019-12-26,68.8658836216346,70.11350739294336,68.83687031651944,70.0965805053711,93121200
2019-12-27,70.38915323392632,71.07824886357291,69.66379096667026,70.06999206542969,146266000
2019-12-30,69.98776610931984,70.76874192675591,68.96259007950816,70.48584747314453,144114400
2019-12-31,70.10142031241222,71.00812307795023,70.00228659126148,71.00086975097656,100805600
2020-01-02,71.6270995236096,72.68129646149221,71.37322569622376,72.620849609375,135480400
2020-01-03,71.84710239518715,72.6764311518872,71.68994210914916,71.91480255126953,146322800
2020-01-06,71.03470938256737,72.52653323692198,70.78324846628296,72.48784637451172,118387200
2020-01-07,72.49752942348555,72.75382346407903,71.92691473047077,72.14694213867188,108872000
2020-01-08,71.8495328881936,73.60974457641883,71.8495328881936,73.30751037597656,132079200
2020-01-09,74.28674867142341,75.05805096656148,74.03529512111521,74.8646240234375,170108400
2020-01-10,75.0991465547697,75.59964810131231,74.53094485063419,75.03385925292969,140644800
2020-01-13,75.35060650662172,76.66350992792401,75.23212569823723,76.63690948486328,121532000
2020-01-14,76.57405589932931,76.78440971103713,75.4787595103825,75.60206604003906,161954400
2020-01-15,75.40138244543428,76.28390474886808,74.84526714361999,75.27806854248047,121923600
2020-01-16,75.82209118249474,76.33226630764163,75.45941017193344,76.22103881835938,108829200
2020-01-17,76.4700857814728,77.06730085653118,76.16301849026416,77.06488800048828,137816400
2020-01-21,76.69253240808335,77.1350000250309,76.40480486276103,76.5426254272461,110843200
2020-01-22,77.02863128965336,77.36955242966053,76.72156392949498,76.81586456298828,101832400
2020-01-23,76.86903492947071,77.26556233295065,76.32017294133449,77.18577575683594,104472000
2020-01-24,77.43240119345582,78.17710300745777,76.772319051517,76.96333312988281,146537600
2020-01-27,74.96859866575934,75.38205304274135,73.71614173787451,74.7002182006836,161940000
2020-01-28,75.58272644118536,76.9850901077203,75.48359274307904,76.81342315673828,162234000
2020-01-29,78.44791087101221,79.26998640843951,77.70562191467835,78.42131042480469,216229200
2020-01-30,77.50250683445478,78.36084883811213,77.0697054811501,78.30765533447266,126743200
2020-01-31,77.59682491329659,78.01995284367814,74.54063615595594,74.83561706542969,199588400
2020-02-03,73.57588453843302,75.79791078115785,73.07297011838175,74.63008117675781,173788400
2020-02-04,76.23797325215806,77.28491667175436,75.83177225101083,77.09390258789062,136616400
2020-02-05,78.22304366333603,78.52286500581071,77.11808104147103,77.72254943847656,118826800
2020-02-06,77.99334570709586,78.63408069608217,77.4348175300206,78.63166046142578,105425600
2020-02-07,78.12997524636046,78.3796069749616,77.07085803475874,77.56285095214844,117684000
2020-02-10,76.14504296724274,77.93124389648438,76.06506702253098,77.93124389648438,109348800
2020-02-11,78.42809351227764,78.50079892091712,77.242943577511,77.46106719970703,94323200
2020-02-12,77.91184313382713,79.30541981693399,77.91184313382713,79.30057525634766,113730400
2020-02-13,78.57107415792922,79.06306707389666,78.36749164748854,78.73587799072266,94747600
2020-02-14,78.70437073623225,79.00490364230242,78.24631193166864,78.7552719116211,80113600
2020-02-18,76.43101136685644,77.49498040250103,76.24924049804682,77.3132095336914,152531200
2020-02-19,77.55560626835327,78.66319904548014,77.55560626835327,78.43295288085938,93984000
2020-02-20,78.19299399872004,78.68256095291854,77.12175425598554,77.62828826904297,100566000
2020-02-21,77.22112369135226,77.66464882542346,75.25315194781216,75.87117004394531,129554000
2020-02-24,72.04431235563099,73.72144817577714,70.09815168394451,72.26728057861328,222195200
2020-02-25,72.93859119205945,73.32151855543881,69.34679716700752,69.81939697265625,230673600
2020-02-26,69.44376009892217,72.19456142629366,69.43648955817032,70.92700958251953,198054800
2020-02-27,68.12774407264509,69.31531263503878,66.154920085896,66.29064178466797,320605600
2020-02-28,62.34984454807426,67.4757824380709,62.134139530313654,66.2518539428711,426510000
2020-03-02,68.41372189685545,73.05736355673497,67.30855537364073,72.41995239257812,341397200
2020-03-03,73.59782628927844,73.6778022281249,69.26682558358837,70.11994171142578,319475600
2020-03-04,71.8455487891952,73.53238053099778,71.04333387511636,73.37242126464844,219178400
2020-03-05,71.62257241363193,72.59928766176252,70.62647152568951,70.99243927001953,187572800
2020-03-06,68.34586073075151,70.48348836275598,68.15924526304715,70.0496597290039,226176800
2020-03-09,63.92277516467533,67.39823435621751,63.741004240036446,64.50929260253906,286744800
2020-03-10,67.1679847520732,69.42194089429611,65.28483354397228,69.15534210205078,285290000
2020-03-11,67.22857329146201,68.15681338440555,65.88830882534532,66.7535400390625,255598800
2020-03-12,62.02992621470894,65.43752410022596,60.1055776920594,60.161319732666016,418474000
2020-03-13,64.19905949793468,67.8417479064298,61.30526258468153,67.369140625,370732000
2020-03-16,58.6392847539395,62.79092911047991,58.166681208746034,58.702301025390625,322423600
2020-03-17,59.98681722549025,62.434663042742706,57.77890662120889,61.283451080322266,324056000
2020-03-18,58.11095405301318,60.590308438852105,57.46869456467798,59.78324508666992,300233600
2020-03-19,59.95773528488038,61.278603044823406,58.79924908019055,59.325172424316406,271857200
2020-03-20,59.90683644166283,61.033818180361195,55.258350649014375,55.55887985229492,401693200
2020-03-23,55.27774369215165,55.379534953760505,51.52841558126917,54.37858200073242,336752800
2020-03-24,57.28449233521307,60.03044512491102,56.785228864020425,59.83413314819336,287531200
2020-03-25,60.77206450877943,62.5897733176163,59.208835672807325,59.5045166015625,303602000
2020-03-26,59.74688482814629,62.69399424747682,59.70810614809417,62.63582992553711,252087200
2020-03-27,61.25679266007546,62.012958412771816,59.875334574134676,60.042564392089844,204216800
2020-03-30,60.76964580920623,61.92813199578418,60.44487900563897,61.75605392456055,167976400
2020-03-31,61.947531717359034,63.61739674195396,61.0750298122147,61.630035400390625,197002000
2020-04-01,59.74203186534972,60.280073989764986,57.9558311223944,58.38723373413086,176218400
2020-04-02,58.2490894772747,59.41484624870322,57.41536636391571,59.36152648925781,165934000
2020-04-03,58.845293288552625,59.548139207946036,57.917049556216,58.5084114074707,129880000
2020-04-06,60.80843506954079,63.76766380870964,60.44004863872081,63.61255645751953,201820400
2020-04-07,65.63143242992834,65.84956350149245,62.771572251129925,62.87578582763672,202887200
2020-04-08,63.677986981114906,64.8001206555024,63.31202655456122,64.48505401611328,168895200
2020-04-09,65.12244490348174,65.45447850037023,64.15300028948886,64.95036315917969,161834800
2020-04-13,65.02793942933454,66.33426997710056,64.4268809310659,66.22520446777344,131022800
2020-04-14,67.86112752488982,69.86060717517675,67.38852028540254,69.56977081298828,194994800
2020-04-15,68.44279864460466,69.39527634714266,68.0138220005389,68.9347915649414,131154400
2020-04-16,69.64976614355342,69.8485041120879,68.43068954557212,69.48253631591797,157125200
